0.3257790368271955, 0.41301272984441295
0.3753541076487252, 0.3408769448373409
0.5991501416430596, 0.34794908062234786
0.6586402266288951, 0.38613861386138604
0.3385269121813031, 0.6195190947666195
0.3767705382436261, 0.6647807637906648
0.6104815864022664, 0.659123055162659
0.6713881019830028, 0.6067892503536068
0.3441926345609065, 0.4667609618104668
0.3441926345609065, 0.5106082036775106
0.6501416430594902, 0.5261669024045261
0.6487252124645893, 0.47383309759547376
0.4320113314447592, 0.3408769448373409
0.5070821529745042, 0.34229137199434223
0.45467422096317284, 0.6534653465346534
0.5410764872521248, 0.6562942008486562
0.29603399433427763, 0.4625176803394625
0.29745042492917845, 0.5374823196605374
0.3087818696883852, 0.6421499292786421
0.34702549575070823, 0.6944837340876944
0.6232294617563741, 0.7029702970297029
0.6671388101983002, 0.6562942008486562
0.6827195467422096, 0.5459688826025458
0.6798866855524079, 0.4724186704384724
0.6841359773371105, 0.4144271570014143
0.6756373937677054, 0.36209335219236205
0.6869688385269122, 0.3847241867043847
0.6458923512747876, 0.3267326732673267
0.3626062322946176, 0.3338048090523338
0.3257790368271955, 0.38189533239038187
