0.0724429741957921, 0.07142989148422485
0.5792464210291104, 0.8191689361623486
0.20067774057354254, 0.0741902478608496
0.9094425020958883, 0.9077943526099062
0.21862761734034714, 0.21688538388778456
0.10508171024490393, 0.8743256615698919
0.8352959360766647, 0.14894331945034778
0.9096726717998429, 0.7301033411568633
0.852540183094119, 0.8363846219756625
0.10645096797280973, 0.8172586956266077
0.45255731981660346, 0.6231550722178447
0.37903742021763637, 0.3805175626204401
0.053930273700339204, 0.36323467397385467
0.10847545332511221, 0.2543560036491137
0.6152553791667856, 0.020253253877183353
0.43266528116825403, 0.9798089087435927
