0.10621761658031093, 0.31088082901554415
0.6632124352331605, 0.9844559585492231
0.7875647668393781, 0.8082901554404147
0.29404145077720206, 0.6930051813471505
0.32642487046632124, 0.8769430051813474
0.9209844559585492, 0.5803108808290156
0.7007772020725387, 0.5958549222797929
0.23316062176165803, 0.3134715025906737
0.4183937823834198, 0.8769430051813474
0.5790155440414508, 0.9883419689119174
0.7305699481865284, 0.8743523316062178
0.6981865284974094, 0.4702072538860105
0.6321243523316062, 0.24870466321243534
0.3898963730569948, 0.3717616580310882
0.08678756476683946, 0.183937823834197
0.42487046632124353, 0.6308290155440416
